../generation/data/offices_range1_agents80_0.exp ; 0 ; 0 ; 124.98
../generation/data/offices_range1_agents80_10.exp ; 0 ; 0 ; 121.78
../generation/data/offices_range1_agents80_11.exp ; 0 ; 0 ; 129.93
../generation/data/offices_range1_agents80_12.exp ; 0 ; 0 ; 121.07
../generation/data/offices_range1_agents80_13.exp ; 0 ; 0 ; 129.98
../generation/data/offices_range1_agents80_14.exp ; 0 ; 0 ; 129.91
../generation/data/offices_range1_agents80_15.exp ; 0 ; 0 ; 129.82
../generation/data/offices_range1_agents80_16.exp ; 0 ; 0 ; 129.98
../generation/data/offices_range1_agents80_17.exp ; 0 ; 0 ; 129.99
../generation/data/offices_range1_agents80_18.exp ; 0 ; 0 ; 128.27
../generation/data/offices_range1_agents80_19.exp ; 0 ; 0 ; 129.99
../generation/data/offices_range1_agents80_1.exp ; 0 ; 0 ; 123.96
../generation/data/offices_range1_agents80_2.exp ; 0 ; 0 ; 129.95
../generation/data/offices_range1_agents80_3.exp ; 0 ; 0 ; 122.76
../generation/data/offices_range1_agents80_4.exp ; 0 ; 0 ; 129.98
../generation/data/offices_range1_agents80_5.exp ; 0 ; 0 ; 127.81
../generation/data/offices_range1_agents80_6.exp ; 0 ; 0 ; 129.45
../generation/data/offices_range1_agents80_7.exp ; 0 ; 0 ; 119.97
../generation/data/offices_range1_agents80_8.exp ; 0 ; 0 ; 128.85
../generation/data/offices_range1_agents80_9.exp ; 0 ; 0 ; 123.16
