exp;success;longest_path;time
pyramid_range3_3d_agents30_16;1;84;0.72
pyramid_range3_3d_agents30_9;1;204;0.39
pyramid_range3_3d_agents30_14;1;365;0.93
pyramid_range3_3d_agents30_6;1;239;0.83
pyramid_range3_3d_agents30_0;1;77;0.23
pyramid_range3_3d_agents30_4;1;307;0.4
pyramid_range3_3d_agents30_15;1;210;0.49
pyramid_range3_3d_agents30_8;1;327;0.74
pyramid_range3_3d_agents30_17;1;208;0.64
pyramid_range3_3d_agents30_1;1;132;0.35
pyramid_range3_3d_agents30_12;1;145;0.35
pyramid_range3_3d_agents30_7;1;259;0.92
pyramid_range3_3d_agents30_13;1;82;0.21
pyramid_range3_3d_agents30_2;1;291;0.73
pyramid_range3_3d_agents30_10;1;367;15.26
pyramid_range3_3d_agents30_11;1;189;0.83
pyramid_range3_3d_agents30_18;1;87;0.25
pyramid_range3_3d_agents30_3;1;308;0.32
pyramid_range3_3d_agents30_19;1;529;1.07
pyramid_range3_3d_agents30_5;1;236;0.74
