exp;success;longest_path;time
pyramid_range3_3d_agents100_6;1;397;6.99
pyramid_range3_3d_agents100_10;1;140;1.83
pyramid_range3_3d_agents100_18;1;418;4.35
pyramid_range3_3d_agents100_2;1;264;5.69
pyramid_range3_3d_agents100_4;1;250;57.02
pyramid_range3_3d_agents100_11;1;368;11.68
pyramid_range3_3d_agents100_7;1;502;9.76
pyramid_range3_3d_agents100_5;1;226;2.74
pyramid_range3_3d_agents100_17;1;519;5.38
pyramid_range3_3d_agents100_12;1;174;1.7
pyramid_range3_3d_agents100_8;1;490;5.86
pyramid_range3_3d_agents100_13;1;231;3.17
pyramid_range3_3d_agents100_9;1;465;7.34
pyramid_range3_3d_agents100_1;1;419;4.96
pyramid_range3_3d_agents100_3;1;615;18.3
pyramid_range3_3d_agents100_15;1;760;13.3
pyramid_range3_3d_agents100_14;1;2201;24.11
pyramid_range3_3d_agents100_19;1;357;3.83
pyramid_range3_3d_agents100_16;1;310;3.94
pyramid_range3_3d_agents100_0;1;419;5.9
