exp;success;longest_path;time
small_obstacles_range3_3d_agents80_12;1;1656;31.06
small_obstacles_range3_3d_agents80_3;1;180;5.18
small_obstacles_range3_3d_agents80_17;1;647;12.67
small_obstacles_range3_3d_agents80_9;1;1012;22.03
small_obstacles_range3_3d_agents80_5;0;0;111.78
small_obstacles_range3_3d_agents80_11;1;553;8.07
small_obstacles_range3_3d_agents80_13;1;787;16.53
small_obstacles_range3_3d_agents80_6;1;357;12.11
small_obstacles_range3_3d_agents80_18;1;170;7.2
small_obstacles_range3_3d_agents80_0;1;202;7.77
small_obstacles_range3_3d_agents80_10;1;193;6.73
small_obstacles_range3_3d_agents80_2;1;2108;20.12
small_obstacles_range3_3d_agents80_16;1;132;4.17
small_obstacles_range3_3d_agents80_7;1;988;14.63
small_obstacles_range3_3d_agents80_4;1;1179;19.26
small_obstacles_range3_3d_agents80_15;1;1430;27.04
small_obstacles_range3_3d_agents80_19;1;215;5.25
small_obstacles_range3_3d_agents80_8;1;229;5.65
small_obstacles_range3_3d_agents80_1;1;1496;35.11
small_obstacles_range3_3d_agents80_14;1;309;7.29
