exp;success;longest_path;time
offices_range1_agents225_9;0;0;75.25
offices_range1_agents225_1;0;0;88.25
offices_range1_agents225_13;0;0;79.38
offices_range1_agents225_11;0;0;73.67
offices_range1_agents225_16;0;0;74.18
offices_range1_agents225_19;0;0;88.89
offices_range1_agents225_3;0;0;80.95
offices_range1_agents225_15;0;0;78.74
offices_range1_agents225_6;0;0;82.03
offices_range1_agents225_10;0;0;80.27
offices_range1_agents225_0;0;0;79.35
offices_range1_agents225_8;0;0;78.69
offices_range1_agents225_18;0;0;71.64
offices_range1_agents225_7;0;0;91.28
offices_range1_agents225_5;0;0;78.58
offices_range1_agents225_12;0;0;77.84
offices_range1_agents225_17;0;0;86.21
offices_range1_agents225_14;0;0;80.68
offices_range1_agents225_4;0;0;74.22
offices_range1_agents225_2;0;0;87.66
