exp;success;longest_path;time
parallel_range4_agents80_16;1;2922;40.33
parallel_range4_agents80_12;1;255;1.35
parallel_range4_agents80_18;1;381;2.17
parallel_range4_agents80_3;1;181;0.9
parallel_range4_agents80_8;1;332;3.12
parallel_range4_agents80_15;1;2924;40.55
parallel_range4_agents80_1;1;1217;9.15
parallel_range4_agents80_4;1;5030;49.16
parallel_range4_agents80_19;1;1155;17.19
parallel_range4_agents80_17;1;446;2.62
parallel_range4_agents80_2;1;944;5.0
parallel_range4_agents80_5;1;313;1.41
parallel_range4_agents80_14;1;2065;38.5
parallel_range4_agents80_6;1;6709;44.6
parallel_range4_agents80_0;1;3122;46.65
parallel_range4_agents80_13;1;1980;93.1
parallel_range4_agents80_7;1;3534;22.27
parallel_range4_agents80_9;1;254;2.57
parallel_range4_agents80_10;1;493;2.34
parallel_range4_agents80_11;0;0;110.35
