exp;success;longest_path;time
small_obstacles_range3_3d_agents60_16;1;312;3.57
small_obstacles_range3_3d_agents60_4;1;1192;16.25
small_obstacles_range3_3d_agents60_15;1;1750;17.24
small_obstacles_range3_3d_agents60_3;1;757;13.23
small_obstacles_range3_3d_agents60_18;1;490;5.29
small_obstacles_range3_3d_agents60_19;1;250;4.87
small_obstacles_range3_3d_agents60_5;1;770;7.61
small_obstacles_range3_3d_agents60_2;1;899;9.67
small_obstacles_range3_3d_agents60_17;1;1046;18.35
small_obstacles_range3_3d_agents60_1;1;727;12.53
small_obstacles_range3_3d_agents60_7;1;212;5.53
small_obstacles_range3_3d_agents60_9;1;367;7.22
small_obstacles_range3_3d_agents60_13;1;158;3.1
small_obstacles_range3_3d_agents60_14;1;147;4.17
small_obstacles_range3_3d_agents60_8;1;451;6.94
small_obstacles_range3_3d_agents60_10;1;425;7.91
small_obstacles_range3_3d_agents60_11;1;1088;12.89
small_obstacles_range3_3d_agents60_6;1;1314;24.52
small_obstacles_range3_3d_agents60_12;0;0;105.65
small_obstacles_range3_3d_agents60_0;1;254;3.95
