exp;success;longest_path;time
pyramid_range3_3d_agents60_4;1;250;2.25
pyramid_range3_3d_agents60_17;1;475;2.9
pyramid_range3_3d_agents60_11;1;325;1.98
pyramid_range3_3d_agents60_9;1;370;1.96
pyramid_range3_3d_agents60_19;1;340;1.81
pyramid_range3_3d_agents60_7;1;975;5.51
pyramid_range3_3d_agents60_12;1;238;3.64
pyramid_range3_3d_agents60_13;1;199;1.48
pyramid_range3_3d_agents60_8;1;4889;48.23
pyramid_range3_3d_agents60_16;1;282;2.27
pyramid_range3_3d_agents60_14;1;186;16.22
pyramid_range3_3d_agents60_6;1;459;4.42
pyramid_range3_3d_agents60_10;1;244;2.34
pyramid_range3_3d_agents60_18;1;234;1.76
pyramid_range3_3d_agents60_0;1;569;2.37
pyramid_range3_3d_agents60_1;1;860;5.68
pyramid_range3_3d_agents60_3;1;495;2.36
pyramid_range3_3d_agents60_2;1;145;3.95
pyramid_range3_3d_agents60_15;1;540;2.52
pyramid_range3_3d_agents60_5;1;856;4.66
