exp;success;longest_path;time
small_obstacles_range3_3d_agents275_2;0;0;110.7
small_obstacles_range3_3d_agents275_8;0;0;113.65
small_obstacles_range3_3d_agents275_0;0;0;109.04
small_obstacles_range3_3d_agents275_9;0;0;108.66
small_obstacles_range3_3d_agents275_6;0;0;114.73
small_obstacles_range3_3d_agents275_12;0;0;113.56
small_obstacles_range3_3d_agents275_14;0;0;112.51
small_obstacles_range3_3d_agents275_4;1;689;64.98
small_obstacles_range3_3d_agents275_7;0;0;109.61
small_obstacles_range3_3d_agents275_16;0;0;109.28
small_obstacles_range3_3d_agents275_11;0;0;111.62
small_obstacles_range3_3d_agents275_1;1;854;90.97
small_obstacles_range3_3d_agents275_3;0;0;111.82
small_obstacles_range3_3d_agents275_5;0;0;113.2
small_obstacles_range3_3d_agents275_13;0;0;110.4
small_obstacles_range3_3d_agents275_18;0;0;113.3
small_obstacles_range3_3d_agents275_10;0;0;113.28
small_obstacles_range3_3d_agents275_15;0;0;109.89
small_obstacles_range3_3d_agents275_17;1;280;59.23
small_obstacles_range3_3d_agents275_19;0;0;112.34
