exp;success;longest_path;time
pyramid_range3_3d_agents225_0;1;419;92.27
pyramid_range3_3d_agents225_4;1;351;24.51
pyramid_range3_3d_agents225_18;0;0;118.74
pyramid_range3_3d_agents225_3;1;1377;81.51
pyramid_range3_3d_agents225_12;1;191;11.2
pyramid_range3_3d_agents225_2;1;779;43.21
pyramid_range3_3d_agents225_15;0;0;118.27
pyramid_range3_3d_agents225_11;1;465;16.13
pyramid_range3_3d_agents225_13;1;447;75.54
pyramid_range3_3d_agents225_17;1;254;12.64
pyramid_range3_3d_agents225_8;1;328;30.11
pyramid_range3_3d_agents225_16;1;341;18.52
pyramid_range3_3d_agents225_9;1;476;18.6
pyramid_range3_3d_agents225_10;1;1210;70.49
pyramid_range3_3d_agents225_1;1;638;24.97
pyramid_range3_3d_agents225_7;1;628;47.75
pyramid_range3_3d_agents225_6;1;364;7.93
pyramid_range3_3d_agents225_5;1;664;58.05
pyramid_range3_3d_agents225_19;1;521;61.92
pyramid_range3_3d_agents225_14;1;905;43.69
