exp;success;longest_path;time
offices_range1_agents150_2;0;0;86.35
offices_range1_agents150_16;0;0;91.81
offices_range1_agents150_18;0;0;92.06
offices_range1_agents150_15;0;0;85.18
offices_range1_agents150_8;1;2624;75.93
offices_range1_agents150_0;1;2437;61.24
offices_range1_agents150_17;0;0;97.5
offices_range1_agents150_4;0;0;94.95
offices_range1_agents150_11;0;0;87.54
offices_range1_agents150_12;1;3589;76.87
offices_range1_agents150_1;1;2225;78.61
offices_range1_agents150_9;0;0;95.38
offices_range1_agents150_3;0;0;89.93
offices_range1_agents150_5;1;2440;61.06
offices_range1_agents150_7;0;0;92.58
offices_range1_agents150_10;0;0;88.43
offices_range1_agents150_14;1;3752;74.77
offices_range1_agents150_19;0;0;91.61
offices_range1_agents150_6;0;0;83.46
offices_range1_agents150_13;0;0;82.84
