exp;success;longest_path;time
small_obstacles_range3_3d_agents225_16;0;0;111.2
small_obstacles_range3_3d_agents225_19;1;686;93.53
small_obstacles_range3_3d_agents225_0;0;0;114.04
small_obstacles_range3_3d_agents225_6;0;0;107.27
small_obstacles_range3_3d_agents225_17;0;0;111.08
small_obstacles_range3_3d_agents225_5;1;415;61.35
small_obstacles_range3_3d_agents225_1;1;484;41.83
small_obstacles_range3_3d_agents225_4;1;416;67.05
small_obstacles_range3_3d_agents225_9;1;569;54.15
small_obstacles_range3_3d_agents225_14;0;0;109.37
small_obstacles_range3_3d_agents225_10;0;0;108.43
small_obstacles_range3_3d_agents225_3;0;0;107.56
small_obstacles_range3_3d_agents225_15;0;0;109.52
small_obstacles_range3_3d_agents225_2;0;0;109.81
small_obstacles_range3_3d_agents225_13;0;0;111.57
small_obstacles_range3_3d_agents225_12;0;0;108.21
small_obstacles_range3_3d_agents225_7;0;0;116.15
small_obstacles_range3_3d_agents225_8;1;1020;93.08
small_obstacles_range3_3d_agents225_18;0;0;109.45
small_obstacles_range3_3d_agents225_11;1;487;81.52
