exp;success;longest_path;time
parallel_range4_agents10_15;1;100;0.04
parallel_range4_agents10_10;1;46;0.06
parallel_range4_agents10_1;1;81;0.04
parallel_range4_agents10_18;1;418;0.16
parallel_range4_agents10_9;1;117;0.06
parallel_range4_agents10_8;1;106;0.04
parallel_range4_agents10_16;1;47;0.04
parallel_range4_agents10_17;1;187;0.06
parallel_range4_agents10_14;1;56;0.05
parallel_range4_agents10_12;1;29;0.03
parallel_range4_agents10_7;1;95;0.07
parallel_range4_agents10_13;1;196;0.14
parallel_range4_agents10_11;1;240;0.11
parallel_range4_agents10_0;1;91;0.07
parallel_range4_agents10_4;1;76;0.03
parallel_range4_agents10_19;1;62;0.04
parallel_range4_agents10_6;1;313;0.11
parallel_range4_agents10_2;1;100;0.06
parallel_range4_agents10_3;1;200;0.07
parallel_range4_agents10_5;1;43;0.05
