exp;success;longest_path;time
pyramid_range3_3d_agents80_12;1;175;39.13
pyramid_range3_3d_agents80_17;1;240;2.23
pyramid_range3_3d_agents80_14;1;319;2.71
pyramid_range3_3d_agents80_6;1;373;4.82
pyramid_range3_3d_agents80_18;1;404;4.53
pyramid_range3_3d_agents80_19;1;339;3.31
pyramid_range3_3d_agents80_3;1;285;3.06
pyramid_range3_3d_agents80_5;1;633;4.65
pyramid_range3_3d_agents80_7;1;448;6.73
pyramid_range3_3d_agents80_2;1;468;5.77
pyramid_range3_3d_agents80_11;0;0;117.52
pyramid_range3_3d_agents80_16;1;366;4.1
pyramid_range3_3d_agents80_9;1;158;4.67
pyramid_range3_3d_agents80_0;1;423;5.41
pyramid_range3_3d_agents80_15;1;286;2.39
pyramid_range3_3d_agents80_10;1;353;3.54
pyramid_range3_3d_agents80_4;1;334;6.02
pyramid_range3_3d_agents80_8;1;707;8.16
pyramid_range3_3d_agents80_13;1;368;2.64
pyramid_range3_3d_agents80_1;1;234;3.72
