exp;success;longest_path;time
pyramid_range3_3d_agents175_1;1;250;8.49
pyramid_range3_3d_agents175_11;1;106;4.25
pyramid_range3_3d_agents175_13;1;209;6.4
pyramid_range3_3d_agents175_0;1;266;20.72
pyramid_range3_3d_agents175_8;1;277;17.36
pyramid_range3_3d_agents175_2;1;340;11.47
pyramid_range3_3d_agents175_5;1;1005;29.16
pyramid_range3_3d_agents175_16;1;532;16.04
pyramid_range3_3d_agents175_6;1;432;12.52
pyramid_range3_3d_agents175_3;1;1108;62.72
pyramid_range3_3d_agents175_4;1;1401;50.17
pyramid_range3_3d_agents175_17;1;346;17.21
pyramid_range3_3d_agents175_18;1;413;18.49
pyramid_range3_3d_agents175_14;1;423;16.93
pyramid_range3_3d_agents175_9;1;194;15.37
pyramid_range3_3d_agents175_15;1;839;24.2
pyramid_range3_3d_agents175_7;1;179;7.23
pyramid_range3_3d_agents175_12;1;532;19.06
pyramid_range3_3d_agents175_10;1;303;16.08
pyramid_range3_3d_agents175_19;1;219;7.78
