exp;success;longest_path;time
offices_range1_agents30_5;1;151;0.15
offices_range1_agents30_15;1;209;0.29
offices_range1_agents30_18;1;159;0.2
offices_range1_agents30_6;1;124;0.23
offices_range1_agents30_17;1;690;2.17
offices_range1_agents30_13;1;551;0.58
offices_range1_agents30_0;1;775;0.81
offices_range1_agents30_9;1;317;0.45
offices_range1_agents30_4;1;256;0.28
offices_range1_agents30_7;1;158;0.24
offices_range1_agents30_3;1;118;0.18
offices_range1_agents30_16;1;409;0.4
offices_range1_agents30_11;1;807;0.79
offices_range1_agents30_10;1;331;0.35
offices_range1_agents30_8;1;468;0.42
offices_range1_agents30_12;1;742;0.7
offices_range1_agents30_19;1;224;0.28
offices_range1_agents30_1;1;974;1.1
offices_range1_agents30_14;1;410;0.52
offices_range1_agents30_2;1;136;0.23
