exp;success;longest_path;time
small_obstacles_range3_3d_agents15_14;1;125;0.66
small_obstacles_range3_3d_agents15_17;1;51;0.52
small_obstacles_range3_3d_agents15_5;1;103;0.65
small_obstacles_range3_3d_agents15_1;1;753;1.09
small_obstacles_range3_3d_agents15_15;1;187;0.59
small_obstacles_range3_3d_agents15_2;1;351;0.63
small_obstacles_range3_3d_agents15_8;1;402;0.93
small_obstacles_range3_3d_agents15_18;1;176;0.6
small_obstacles_range3_3d_agents15_16;1;3248;114.8
small_obstacles_range3_3d_agents15_11;1;283;0.74
small_obstacles_range3_3d_agents15_9;1;328;0.61
small_obstacles_range3_3d_agents15_13;1;101;0.66
small_obstacles_range3_3d_agents15_10;1;508;0.96
small_obstacles_range3_3d_agents15_19;1;104;0.73
small_obstacles_range3_3d_agents15_6;1;314;0.79
small_obstacles_range3_3d_agents15_0;1;220;0.72
small_obstacles_range3_3d_agents15_3;1;116;0.63
small_obstacles_range3_3d_agents15_4;1;1336;2.26
small_obstacles_range3_3d_agents15_7;1;323;1.11
small_obstacles_range3_3d_agents15_12;1;321;0.87
