exp;success;longest_path;time
offices_range1_agents125_13;1;1730;20.92
offices_range1_agents125_12;1;3498;68.18
offices_range1_agents125_7;0;0;93.45
offices_range1_agents125_3;1;1247;20.26
offices_range1_agents125_19;0;0;102.52
offices_range1_agents125_6;0;0;88.86
offices_range1_agents125_2;1;2686;47.25
offices_range1_agents125_18;1;3122;52.77
offices_range1_agents125_15;0;0;93.57
offices_range1_agents125_10;1;3479;72.15
offices_range1_agents125_11;0;0;86.02
offices_range1_agents125_5;0;0;90.94
offices_range1_agents125_0;1;1510;28.36
offices_range1_agents125_16;1;1518;35.54
offices_range1_agents125_1;1;1794;32.55
offices_range1_agents125_17;1;1276;18.86
offices_range1_agents125_9;1;1172;21.27
offices_range1_agents125_14;1;1279;21.12
offices_range1_agents125_4;0;0;94.6
offices_range1_agents125_8;1;1347;18.06
