exp;success;longest_path;time
parallel_range4_agents20_14;1;133;0.13
parallel_range4_agents20_1;1;1253;6.4
parallel_range4_agents20_12;1;45;0.06
parallel_range4_agents20_7;1;91;0.12
parallel_range4_agents20_0;1;114;0.09
parallel_range4_agents20_19;1;56;0.07
parallel_range4_agents20_17;1;172;0.14
parallel_range4_agents20_3;1;170;0.14
parallel_range4_agents20_4;1;609;2.97
parallel_range4_agents20_15;1;137;0.11
parallel_range4_agents20_16;1;69;0.14
parallel_range4_agents20_9;1;224;0.65
parallel_range4_agents20_5;1;1256;1.63
parallel_range4_agents20_13;1;105;0.1
parallel_range4_agents20_11;1;265;0.2
parallel_range4_agents20_6;1;214;0.16
parallel_range4_agents20_2;1;56;0.06
parallel_range4_agents20_8;1;124;0.23
parallel_range4_agents20_18;1;130;0.11
parallel_range4_agents20_10;1;73;0.09
