exp;success;longest_path;time
offices_range1_agents50_5;1;283;0.71
offices_range1_agents50_12;1;196;2.41
offices_range1_agents50_9;1;417;2.1
offices_range1_agents50_18;1;668;2.19
offices_range1_agents50_10;1;483;2.52
offices_range1_agents50_1;1;638;2.38
offices_range1_agents50_19;1;1309;5.25
offices_range1_agents50_8;1;683;3.41
offices_range1_agents50_0;0;0;49.25
offices_range1_agents50_16;1;413;2.81
offices_range1_agents50_13;1;183;0.53
offices_range1_agents50_17;1;1234;3.27
offices_range1_agents50_11;1;135;0.44
offices_range1_agents50_15;1;772;2.32
offices_range1_agents50_14;1;487;2.38
offices_range1_agents50_3;1;205;0.86
offices_range1_agents50_6;1;186;0.7
offices_range1_agents50_7;1;328;1.76
offices_range1_agents50_2;1;148;0.34
offices_range1_agents50_4;1;1415;8.08
