exp;success;longest_path;time
pyramid_range3_3d_agents200_4;1;827;26.96
pyramid_range3_3d_agents200_7;1;151;12.57
pyramid_range3_3d_agents200_8;0;0;117.59
pyramid_range3_3d_agents200_17;1;876;31.44
pyramid_range3_3d_agents200_1;1;625;26.5
pyramid_range3_3d_agents200_3;1;508;16.65
pyramid_range3_3d_agents200_12;1;155;6.41
pyramid_range3_3d_agents200_14;1;652;21.86
pyramid_range3_3d_agents200_10;1;788;28.7
pyramid_range3_3d_agents200_0;1;450;16.04
pyramid_range3_3d_agents200_16;1;335;13.12
pyramid_range3_3d_agents200_6;0;0;118.83
pyramid_range3_3d_agents200_13;1;3210;115.21
pyramid_range3_3d_agents200_18;1;394;11.68
pyramid_range3_3d_agents200_9;1;459;16.6
pyramid_range3_3d_agents200_5;1;707;37.21
pyramid_range3_3d_agents200_11;1;537;16.26
pyramid_range3_3d_agents200_15;0;0;118.67
pyramid_range3_3d_agents200_19;1;199;10.06
pyramid_range3_3d_agents200_2;1;1149;46.71
