exp;success;longest_path;time
small_obstacles_range3_3d_agents40_6;1;868;4.48
small_obstacles_range3_3d_agents40_9;1;556;6.14
small_obstacles_range3_3d_agents40_19;1;1226;8.67
small_obstacles_range3_3d_agents40_1;1;523;4.34
small_obstacles_range3_3d_agents40_10;1;638;3.86
small_obstacles_range3_3d_agents40_12;1;264;2.25
small_obstacles_range3_3d_agents40_5;1;1013;6.37
small_obstacles_range3_3d_agents40_8;1;174;1.83
small_obstacles_range3_3d_agents40_13;1;133;2.12
small_obstacles_range3_3d_agents40_15;1;382;3.35
small_obstacles_range3_3d_agents40_2;1;665;4.62
small_obstacles_range3_3d_agents40_7;1;376;3.39
small_obstacles_range3_3d_agents40_17;1;122;1.47
small_obstacles_range3_3d_agents40_11;1;1088;7.41
small_obstacles_range3_3d_agents40_14;1;1092;5.6
small_obstacles_range3_3d_agents40_4;1;83;1.38
small_obstacles_range3_3d_agents40_0;1;462;4.13
small_obstacles_range3_3d_agents40_3;1;586;4.46
small_obstacles_range3_3d_agents40_16;1;548;6.0
small_obstacles_range3_3d_agents40_18;1;682;5.6
