exp;success;longest_path;time
parallel_range4_agents60_9;1;222;0.7
parallel_range4_agents60_13;1;342;0.98
parallel_range4_agents60_8;1;507;1.56
parallel_range4_agents60_15;1;387;1.35
parallel_range4_agents60_16;1;529;1.88
parallel_range4_agents60_11;1;270;0.83
parallel_range4_agents60_5;1;1080;3.83
parallel_range4_agents60_7;1;249;0.84
parallel_range4_agents60_17;1;1370;6.64
parallel_range4_agents60_0;1;356;1.12
parallel_range4_agents60_10;1;166;0.52
parallel_range4_agents60_2;1;121;0.6
parallel_range4_agents60_4;1;173;0.83
parallel_range4_agents60_3;1;139;0.49
parallel_range4_agents60_6;1;353;1.33
parallel_range4_agents60_18;1;212;1.18
parallel_range4_agents60_1;1;236;0.9
parallel_range4_agents60_12;1;197;0.72
parallel_range4_agents60_14;1;2034;21.37
parallel_range4_agents60_19;1;351;1.6
