exp;success;longest_path;time
offices_range1_agents20_16;1;130;0.09
offices_range1_agents20_10;1;810;0.36
offices_range1_agents20_18;1;62;0.09
offices_range1_agents20_5;1;75;0.09
offices_range1_agents20_7;1;212;0.13
offices_range1_agents20_14;1;462;0.27
offices_range1_agents20_12;1;91;0.09
offices_range1_agents20_19;1;275;0.22
offices_range1_agents20_13;1;365;0.18
offices_range1_agents20_6;1;94;0.08
offices_range1_agents20_1;1;372;0.2
offices_range1_agents20_3;1;113;0.11
offices_range1_agents20_2;1;112;0.09
offices_range1_agents20_17;1;70;0.1
offices_range1_agents20_11;1;1087;0.6
offices_range1_agents20_9;1;208;0.13
offices_range1_agents20_8;1;104;0.11
offices_range1_agents20_4;1;129;0.09
offices_range1_agents20_15;1;122;0.12
offices_range1_agents20_0;1;296;0.19
