exp;success;longest_path;time
small_obstacles_range3_3d_agents100_3;1;1133;17.58
small_obstacles_range3_3d_agents100_15;0;0;111.89
small_obstacles_range3_3d_agents100_0;0;0;114.3
small_obstacles_range3_3d_agents100_13;1;2631;39.9
small_obstacles_range3_3d_agents100_6;1;564;13.43
small_obstacles_range3_3d_agents100_11;1;769;15.49
small_obstacles_range3_3d_agents100_14;1;708;15.87
small_obstacles_range3_3d_agents100_1;1;277;11.58
small_obstacles_range3_3d_agents100_7;1;1221;24.3
small_obstacles_range3_3d_agents100_16;1;220;9.32
small_obstacles_range3_3d_agents100_17;1;171;9.67
small_obstacles_range3_3d_agents100_8;1;429;14.44
small_obstacles_range3_3d_agents100_5;1;302;6.85
small_obstacles_range3_3d_agents100_18;1;347;8.46
small_obstacles_range3_3d_agents100_12;1;2848;70.89
small_obstacles_range3_3d_agents100_19;1;1687;44.88
small_obstacles_range3_3d_agents100_4;1;356;17.49
small_obstacles_range3_3d_agents100_2;1;1797;66.9
small_obstacles_range3_3d_agents100_10;1;1590;54.77
small_obstacles_range3_3d_agents100_9;1;1438;70.66
