exp;success;longest_path;time
pyramid_range3_3d_agents300_8;0;0;118.15
pyramid_range3_3d_agents300_10;0;0;117.38
pyramid_range3_3d_agents300_1;0;0;118.76
pyramid_range3_3d_agents300_11;1;781;72.31
pyramid_range3_3d_agents300_18;0;0;118.99
pyramid_range3_3d_agents300_3;1;1193;69.61
pyramid_range3_3d_agents300_5;1;604;34.94
pyramid_range3_3d_agents300_6;0;0;118.57
pyramid_range3_3d_agents300_13;1;1314;88.51
pyramid_range3_3d_agents300_16;0;0;117.49
pyramid_range3_3d_agents300_4;0;0;117.97
pyramid_range3_3d_agents300_0;0;0;117.67
pyramid_range3_3d_agents300_7;0;0;118.27
pyramid_range3_3d_agents300_19;0;0;119.02
pyramid_range3_3d_agents300_15;0;0;118.08
pyramid_range3_3d_agents300_17;1;740;51.69
pyramid_range3_3d_agents300_2;0;0;118.14
pyramid_range3_3d_agents300_12;0;0;118.28
pyramid_range3_3d_agents300_14;0;0;118.85
pyramid_range3_3d_agents300_9;0;0;118.14
