exp;success;longest_path;time
small_obstacles_range3_3d_agents50_7;0;0;119.36
small_obstacles_range3_3d_agents50_5;0;0;119.17
small_obstacles_range3_3d_agents50_8;0;0;119.22
small_obstacles_range3_3d_agents50_9;0;0;119.38
small_obstacles_range3_3d_agents50_16;0;0;119.38
small_obstacles_range3_3d_agents50_2;0;0;119.35
small_obstacles_range3_3d_agents50_13;0;0;119.37
small_obstacles_range3_3d_agents50_3;0;0;119.33
small_obstacles_range3_3d_agents50_11;0;0;119.2
small_obstacles_range3_3d_agents50_15;0;0;119.37
small_obstacles_range3_3d_agents50_17;0;0;119.4
small_obstacles_range3_3d_agents50_12;0;0;119.44
small_obstacles_range3_3d_agents50_6;0;0;119.38
small_obstacles_range3_3d_agents50_0;0;0;119.42
small_obstacles_range3_3d_agents50_10;0;0;119.3
small_obstacles_range3_3d_agents50_14;0;0;119.4
small_obstacles_range3_3d_agents50_18;0;0;119.29
small_obstacles_range3_3d_agents50_4;0;0;119.34
small_obstacles_range3_3d_agents50_19;0;0;119.26
small_obstacles_range3_3d_agents50_1;0;0;119.38
