exp;success;longest_path;time
small_obstacles_range3_3d_agents15_14;0;0;102.82
small_obstacles_range3_3d_agents15_17;0;0;86.1
small_obstacles_range3_3d_agents15_5;1;32;0.42
small_obstacles_range3_3d_agents15_1;0;0;89.31
small_obstacles_range3_3d_agents15_15;0;0;90.72
small_obstacles_range3_3d_agents15_2;0;0;107.8
small_obstacles_range3_3d_agents15_8;0;0;99.67
small_obstacles_range3_3d_agents15_18;1;32;0.38
small_obstacles_range3_3d_agents15_16;0;0;116.66
small_obstacles_range3_3d_agents15_11;0;0;88.01
small_obstacles_range3_3d_agents15_9;1;41;21.04
small_obstacles_range3_3d_agents15_13;0;0;84.07
small_obstacles_range3_3d_agents15_10;0;0;72.11
small_obstacles_range3_3d_agents15_19;0;0;86.02
small_obstacles_range3_3d_agents15_6;0;0;104.69
small_obstacles_range3_3d_agents15_0;0;0;91.92
small_obstacles_range3_3d_agents15_3;0;0;37.98
small_obstacles_range3_3d_agents15_4;0;0;85.73
small_obstacles_range3_3d_agents15_7;1;41;0.38
small_obstacles_range3_3d_agents15_12;0;0;103.15
