exp;success;longest_path;time
pyramid_range3_3d_agents175_1;0;0;55.94
pyramid_range3_3d_agents175_11;0;0;119.94
pyramid_range3_3d_agents175_13;0;0;119.94
pyramid_range3_3d_agents175_0;0;0;119.11
pyramid_range3_3d_agents175_8;0;0;110.72
pyramid_range3_3d_agents175_2;0;0;93.52
pyramid_range3_3d_agents175_5;0;0;119.91
pyramid_range3_3d_agents175_16;0;0;119.77
pyramid_range3_3d_agents175_6;0;0;119.57
pyramid_range3_3d_agents175_3;0;0;53.46
pyramid_range3_3d_agents175_4;0;0;119.91
pyramid_range3_3d_agents175_17;0;0;119.68
pyramid_range3_3d_agents175_18;0;0;119.72
pyramid_range3_3d_agents175_14;0;0;107.42
pyramid_range3_3d_agents175_9;0;0;119.7
pyramid_range3_3d_agents175_15;0;0;119.75
pyramid_range3_3d_agents175_7;0;0;79.26
pyramid_range3_3d_agents175_12;0;0;119.67
pyramid_range3_3d_agents175_10;0;0;84.54
pyramid_range3_3d_agents175_19;0;0;119.72
