exp;success;longest_path;time
pyramid_range3_3d_agents60_4;0;0;119.41
pyramid_range3_3d_agents60_17;0;0;119.31
pyramid_range3_3d_agents60_11;0;0;119.4
pyramid_range3_3d_agents60_9;0;0;119.37
pyramid_range3_3d_agents60_19;0;0;119.36
pyramid_range3_3d_agents60_7;0;0;119.42
pyramid_range3_3d_agents60_12;0;0;82.9
pyramid_range3_3d_agents60_13;0;0;119.53
pyramid_range3_3d_agents60_8;0;0;119.28
pyramid_range3_3d_agents60_16;0;0;118.94
pyramid_range3_3d_agents60_14;0;0;119.17
pyramid_range3_3d_agents60_6;0;0;119.21
pyramid_range3_3d_agents60_10;0;0;119.1
pyramid_range3_3d_agents60_18;0;0;119.13
pyramid_range3_3d_agents60_0;0;0;119.24
pyramid_range3_3d_agents60_1;0;0;119.19
pyramid_range3_3d_agents60_3;0;0;119.28
pyramid_range3_3d_agents60_2;0;0;114.47
pyramid_range3_3d_agents60_15;0;0;119.41
pyramid_range3_3d_agents60_5;0;0;119.32
