exp;success;longest_path;time
parallel_range4_agents30_8;0;0;90.47
parallel_range4_agents30_3;0;0;94.29
parallel_range4_agents30_5;0;0;78.25
parallel_range4_agents30_6;0;0;98.7
parallel_range4_agents30_0;0;0;117.68
parallel_range4_agents30_11;0;0;88.97
parallel_range4_agents30_13;0;0;81.48
parallel_range4_agents30_7;0;0;78.62
parallel_range4_agents30_1;0;0;97.58
parallel_range4_agents30_2;0;0;85.9
parallel_range4_agents30_4;0;0;80.76
parallel_range4_agents30_9;0;0;96.9
parallel_range4_agents30_12;0;0;103.81
parallel_range4_agents30_17;0;0;84.86
parallel_range4_agents30_19;0;0;74.87
parallel_range4_agents30_15;0;0;77.92
parallel_range4_agents30_18;0;0;86.95
parallel_range4_agents30_14;0;0;85.17
parallel_range4_agents30_10;0;0;79.7
parallel_range4_agents30_16;0;0;95.98
