exp;success;longest_path;time
pyramid_range3_3d_agents250_16;0;0;97.01
pyramid_range3_3d_agents250_14;0;0;75.2
pyramid_range3_3d_agents250_2;0;0;119.75
pyramid_range3_3d_agents250_0;0;0;104.91
pyramid_range3_3d_agents250_11;0;0;119.82
pyramid_range3_3d_agents250_8;0;0;113.37
pyramid_range3_3d_agents250_5;0;0;91.56
pyramid_range3_3d_agents250_6;0;0;119.7
pyramid_range3_3d_agents250_18;0;0;82.49
pyramid_range3_3d_agents250_13;0;0;48.65
pyramid_range3_3d_agents250_12;0;0;57.44
pyramid_range3_3d_agents250_19;0;0;79.35
pyramid_range3_3d_agents250_9;0;0;101.04
pyramid_range3_3d_agents250_10;0;0;63.1
pyramid_range3_3d_agents250_1;0;0;54.75
pyramid_range3_3d_agents250_3;0;0;119.6
pyramid_range3_3d_agents250_17;0;0;76.12
pyramid_range3_3d_agents250_15;0;0;97.41
pyramid_range3_3d_agents250_4;0;0;119.76
pyramid_range3_3d_agents250_7;0;0;30.26
