exp;success;longest_path;time
offices_range1_agents5_1;1;88;0.04
offices_range1_agents5_14;1;41;0.02
offices_range1_agents5_8;1;35;0.02
offices_range1_agents5_6;1;39;0.03
offices_range1_agents5_9;1;44;0.04
offices_range1_agents5_13;1;81;2.11
offices_range1_agents5_15;1;41;0.04
offices_range1_agents5_17;1;49;0.03
offices_range1_agents5_19;1;101;0.05
offices_range1_agents5_16;1;24;0.02
offices_range1_agents5_4;1;14;0.02
offices_range1_agents5_11;1;63;0.03
offices_range1_agents5_0;1;62;0.03
offices_range1_agents5_10;1;85;0.1
offices_range1_agents5_12;1;96;0.02
offices_range1_agents5_2;1;21;0.03
offices_range1_agents5_18;1;110;0.03
offices_range1_agents5_5;1;85;0.06
offices_range1_agents5_7;1;48;0.02
offices_range1_agents5_3;1;62;0.03
