exp;success;longest_path;time
offices_range1_agents300_5;0;0;119.65
offices_range1_agents300_3;0;0;119.57
offices_range1_agents300_1;0;0;119.66
offices_range1_agents300_10;0;0;119.65
offices_range1_agents300_17;0;0;119.65
offices_range1_agents300_13;0;0;119.72
offices_range1_agents300_7;0;0;119.65
offices_range1_agents300_15;0;0;119.69
offices_range1_agents300_16;0;0;119.63
offices_range1_agents300_19;0;0;119.73
offices_range1_agents300_9;0;0;119.58
offices_range1_agents300_2;0;0;119.57
offices_range1_agents300_12;0;0;119.62
offices_range1_agents300_0;0;0;119.7
offices_range1_agents300_18;0;0;119.67
offices_range1_agents300_8;0;0;119.63
offices_range1_agents300_6;0;0;119.68
offices_range1_agents300_14;0;0;119.61
offices_range1_agents300_11;0;0;119.58
offices_range1_agents300_4;0;0;119.68
