exp;success;longest_path;time
small_obstacles_range3_3d_agents20_9;0;0;119.22
small_obstacles_range3_3d_agents20_6;0;0;85.53
small_obstacles_range3_3d_agents20_17;1;33;0.42
small_obstacles_range3_3d_agents20_13;0;0;76.98
small_obstacles_range3_3d_agents20_5;0;0;95.67
small_obstacles_range3_3d_agents20_14;0;0;119.1
small_obstacles_range3_3d_agents20_19;1;53;15.26
small_obstacles_range3_3d_agents20_18;0;0;119.03
small_obstacles_range3_3d_agents20_10;0;0;98.37
small_obstacles_range3_3d_agents20_1;0;0;91.97
small_obstacles_range3_3d_agents20_16;0;0;119.14
small_obstacles_range3_3d_agents20_15;1;29;1.87
small_obstacles_range3_3d_agents20_8;0;0;119.12
small_obstacles_range3_3d_agents20_0;0;0;112.33
small_obstacles_range3_3d_agents20_4;0;0;119.21
small_obstacles_range3_3d_agents20_2;1;37;16.38
small_obstacles_range3_3d_agents20_12;0;0;119.02
small_obstacles_range3_3d_agents20_7;0;0;119.07
small_obstacles_range3_3d_agents20_11;0;0;119.25
small_obstacles_range3_3d_agents20_3;1;23;62.65
