exp;success;longest_path;time
offices_range1_agents80_7;0;0;119.39
offices_range1_agents80_13;0;0;119.13
offices_range1_agents80_6;0;0;119.49
offices_range1_agents80_5;0;0;119.27
offices_range1_agents80_1;0;0;119.19
offices_range1_agents80_19;0;0;119.34
offices_range1_agents80_12;0;0;119.22
offices_range1_agents80_0;0;0;119.44
offices_range1_agents80_15;0;0;119.21
offices_range1_agents80_16;0;0;119.18
offices_range1_agents80_2;0;0;119.39
offices_range1_agents80_14;0;0;119.35
offices_range1_agents80_8;0;0;56.44
offices_range1_agents80_18;0;0;119.42
offices_range1_agents80_17;0;0;119.49
offices_range1_agents80_11;0;0;119.23
offices_range1_agents80_3;0;0;119.18
offices_range1_agents80_10;0;0;119.26
offices_range1_agents80_9;0;0;119.25
offices_range1_agents80_4;0;0;119.37
