exp;success;longest_path;time
small_obstacles_range3_3d_agents20_9;1;602;9.84
small_obstacles_range3_3d_agents20_6;1;80;1.36
small_obstacles_range3_3d_agents20_17;1;103;1.46
small_obstacles_range3_3d_agents20_13;1;309;4.5
small_obstacles_range3_3d_agents20_5;1;191;3.35
small_obstacles_range3_3d_agents20_14;1;366;3.24
small_obstacles_range3_3d_agents20_19;1;87;1.02
small_obstacles_range3_3d_agents20_18;1;316;6.93
small_obstacles_range3_3d_agents20_10;1;136;2.96
small_obstacles_range3_3d_agents20_1;1;499;3.33
small_obstacles_range3_3d_agents20_16;1;216;3.34
small_obstacles_range3_3d_agents20_15;1;454;5.8
small_obstacles_range3_3d_agents20_8;1;192;2.07
small_obstacles_range3_3d_agents20_0;1;69;1.23
small_obstacles_range3_3d_agents20_4;1;123;1.59
small_obstacles_range3_3d_agents20_2;1;332;4.65
small_obstacles_range3_3d_agents20_12;1;413;6.89
small_obstacles_range3_3d_agents20_7;1;247;2.06
small_obstacles_range3_3d_agents20_11;1;1156;8.56
small_obstacles_range3_3d_agents20_3;1;249;3.3
