exp;success;longest_path;time
small_obstacles_range3_3d_agents30_11;1;104;3.61
small_obstacles_range3_3d_agents30_13;1;519;13.36
small_obstacles_range3_3d_agents30_0;1;220;11.52
small_obstacles_range3_3d_agents30_15;1;684;19.3
small_obstacles_range3_3d_agents30_18;1;180;4.92
small_obstacles_range3_3d_agents30_14;1;474;6.12
small_obstacles_range3_3d_agents30_1;1;267;11.5
small_obstacles_range3_3d_agents30_8;1;100;3.38
small_obstacles_range3_3d_agents30_5;1;341;9.73
small_obstacles_range3_3d_agents30_2;1;131;5.29
small_obstacles_range3_3d_agents30_17;1;209;5.5
small_obstacles_range3_3d_agents30_16;1;645;18.21
small_obstacles_range3_3d_agents30_4;1;359;6.3
small_obstacles_range3_3d_agents30_7;0;0;119.07
small_obstacles_range3_3d_agents30_3;1;661;13.44
small_obstacles_range3_3d_agents30_12;1;408;10.07
small_obstacles_range3_3d_agents30_19;1;647;16.33
small_obstacles_range3_3d_agents30_9;1;519;23.12
small_obstacles_range3_3d_agents30_10;1;323;11.19
small_obstacles_range3_3d_agents30_6;1;804;21.73
