exp;success;longest_path;time
parallel_range4_agents60_9;1;319;15.59
parallel_range4_agents60_13;1;279;16.15
parallel_range4_agents60_8;1;180;6.59
parallel_range4_agents60_15;1;962;44.15
parallel_range4_agents60_16;1;292;8.68
parallel_range4_agents60_11;1;312;15.39
parallel_range4_agents60_5;1;725;36.82
parallel_range4_agents60_7;1;247;6.97
parallel_range4_agents60_17;0;0;119.7
parallel_range4_agents60_0;1;346;13.58
parallel_range4_agents60_10;1;276;13.32
parallel_range4_agents60_2;1;268;7.74
parallel_range4_agents60_4;1;801;55.17
parallel_range4_agents60_3;1;139;4.89
parallel_range4_agents60_6;1;207;6.42
parallel_range4_agents60_18;1;176;7.84
parallel_range4_agents60_1;1;434;21.23
parallel_range4_agents60_12;1;193;7.37
parallel_range4_agents60_14;1;293;18.6
parallel_range4_agents60_19;1;1145;62.37
