exp;success;longest_path;time
small_obstacles_range3_3d_agents15_14;1;125;1.21
small_obstacles_range3_3d_agents15_17;1;51;0.69
small_obstacles_range3_3d_agents15_5;1;103;1.15
small_obstacles_range3_3d_agents15_1;1;753;3.52
small_obstacles_range3_3d_agents15_15;1;187;0.99
small_obstacles_range3_3d_agents15_2;1;351;1.02
small_obstacles_range3_3d_agents15_8;1;296;2.03
small_obstacles_range3_3d_agents15_18;1;176;1.13
small_obstacles_range3_3d_agents15_16;0;0;119.52
small_obstacles_range3_3d_agents15_11;1;283;1.69
small_obstacles_range3_3d_agents15_9;1;328;1.45
small_obstacles_range3_3d_agents15_13;1;101;1.16
small_obstacles_range3_3d_agents15_10;1;508;2.36
small_obstacles_range3_3d_agents15_19;1;104;1.22
small_obstacles_range3_3d_agents15_6;1;314;1.79
small_obstacles_range3_3d_agents15_0;1;220;1.57
small_obstacles_range3_3d_agents15_3;1;116;1.16
small_obstacles_range3_3d_agents15_4;1;1336;5.45
small_obstacles_range3_3d_agents15_7;1;323;2.71
small_obstacles_range3_3d_agents15_12;1;321;2.0
