exp;success;longest_path;time
parallel_range4_agents20_14;1;201;0.55
parallel_range4_agents20_1;1;1279;16.12
parallel_range4_agents20_12;1;45;0.12
parallel_range4_agents20_7;1;81;0.45
parallel_range4_agents20_0;1;116;0.27
parallel_range4_agents20_19;1;56;0.18
parallel_range4_agents20_17;1;152;0.42
parallel_range4_agents20_3;1;180;0.48
parallel_range4_agents20_4;1;487;57.62
parallel_range4_agents20_15;1;165;0.36
parallel_range4_agents20_16;1;126;0.4
parallel_range4_agents20_9;1;329;1.28
parallel_range4_agents20_5;1;1035;4.0
parallel_range4_agents20_13;1;78;0.16
parallel_range4_agents20_11;1;276;0.78
parallel_range4_agents20_6;1;133;0.68
parallel_range4_agents20_2;1;56;0.16
parallel_range4_agents20_8;1;99;0.66
parallel_range4_agents20_18;1;137;0.37
parallel_range4_agents20_10;1;73;0.27
