exp;success;longest_path;time
offices_range1_agents60_7;1;2259;68.26
offices_range1_agents60_6;1;387;5.95
offices_range1_agents60_5;0;0;65.88
offices_range1_agents60_11;1;967;18.01
offices_range1_agents60_8;1;426;7.29
offices_range1_agents60_4;1;1823;40.57
offices_range1_agents60_2;1;1913;32.53
offices_range1_agents60_14;1;2491;38.18
offices_range1_agents60_0;0;0;103.75
offices_range1_agents60_13;0;0;105.23
offices_range1_agents60_16;1;710;11.24
offices_range1_agents60_3;0;0;98.43
offices_range1_agents60_17;0;0;111.39
offices_range1_agents60_10;1;699;12.31
offices_range1_agents60_9;0;0;55.95
offices_range1_agents60_19;1;1377;33.88
offices_range1_agents60_1;1;1259;22.72
offices_range1_agents60_12;1;956;21.81
offices_range1_agents60_18;1;1076;23.83
offices_range1_agents60_15;1;2217;70.18
