exp;success;longest_path;time
small_obstacles_range3_3d_agents300_9;0;0;119.53
small_obstacles_range3_3d_agents300_19;0;0;119.54
small_obstacles_range3_3d_agents300_18;0;0;119.51
small_obstacles_range3_3d_agents300_10;0;0;119.55
small_obstacles_range3_3d_agents300_4;0;0;118.78
small_obstacles_range3_3d_agents300_5;0;0;119.54
small_obstacles_range3_3d_agents300_15;0;0;119.4
small_obstacles_range3_3d_agents300_17;0;0;119.52
small_obstacles_range3_3d_agents300_12;0;0;119.46
small_obstacles_range3_3d_agents300_7;0;0;119.24
small_obstacles_range3_3d_agents300_8;0;0;119.5
small_obstacles_range3_3d_agents300_6;0;0;119.48
small_obstacles_range3_3d_agents300_11;0;0;119.14
small_obstacles_range3_3d_agents300_2;0;0;119.5
small_obstacles_range3_3d_agents300_3;0;0;118.76
small_obstacles_range3_3d_agents300_13;0;0;119.32
small_obstacles_range3_3d_agents300_14;0;0;119.51
small_obstacles_range3_3d_agents300_0;0;0;119.53
small_obstacles_range3_3d_agents300_16;0;0;119.53
small_obstacles_range3_3d_agents300_1;0;0;118.54
