exp;success;longest_path;time
offices_range1_agents40_13;1;189;0.66
offices_range1_agents40_4;1;1450;6.19
offices_range1_agents40_0;1;386;6.93
offices_range1_agents40_1;1;1020;6.51
offices_range1_agents40_3;1;374;2.07
offices_range1_agents40_14;1;177;0.67
offices_range1_agents40_12;1;2569;17.23
offices_range1_agents40_19;1;223;1.06
offices_range1_agents40_2;1;437;2.37
offices_range1_agents40_5;1;289;1.55
offices_range1_agents40_8;0;0;98.29
offices_range1_agents40_11;1;183;69.1
offices_range1_agents40_10;1;383;2.1
offices_range1_agents40_9;1;571;2.72
offices_range1_agents40_18;1;500;4.11
offices_range1_agents40_6;1;1593;6.81
offices_range1_agents40_7;1;8473;101.41
offices_range1_agents40_15;0;0;99.46
offices_range1_agents40_16;1;193;1.36
offices_range1_agents40_17;1;583;1.83
