exp;success;longest_path;time
parallel_range4_agents50_13;1;173;6.5
parallel_range4_agents50_18;1;442;13.51
parallel_range4_agents50_0;1;947;23.18
parallel_range4_agents50_16;1;116;6.38
parallel_range4_agents50_6;1;883;54.59
parallel_range4_agents50_17;1;253;5.88
parallel_range4_agents50_10;1;175;4.2
parallel_range4_agents50_1;1;262;6.02
parallel_range4_agents50_3;1;776;18.55
parallel_range4_agents50_7;1;265;6.93
parallel_range4_agents50_4;1;155;3.72
parallel_range4_agents50_19;1;912;26.45
parallel_range4_agents50_11;1;164;4.67
parallel_range4_agents50_12;1;587;19.09
parallel_range4_agents50_14;1;198;4.66
parallel_range4_agents50_2;1;229;5.59
parallel_range4_agents50_5;1;1006;41.56
parallel_range4_agents50_15;1;2957;110.32
parallel_range4_agents50_9;1;686;27.77
parallel_range4_agents50_8;1;372;11.16
