exp;success;longest_path;time
small_obstacles_range3_3d_agents80_12;0;0;119.05
small_obstacles_range3_3d_agents80_3;1;180;57.93
small_obstacles_range3_3d_agents80_17;0;0;118.72
small_obstacles_range3_3d_agents80_9;0;0;119.12
small_obstacles_range3_3d_agents80_5;0;0;119.55
small_obstacles_range3_3d_agents80_11;0;0;118.78
small_obstacles_range3_3d_agents80_13;0;0;119.17
small_obstacles_range3_3d_agents80_6;0;0;119.04
small_obstacles_range3_3d_agents80_18;1;170;95.48
small_obstacles_range3_3d_agents80_0;1;202;94.37
small_obstacles_range3_3d_agents80_10;1;193;78.63
small_obstacles_range3_3d_agents80_2;0;0;119.48
small_obstacles_range3_3d_agents80_16;1;132;40.75
small_obstacles_range3_3d_agents80_7;0;0;118.68
small_obstacles_range3_3d_agents80_4;0;0;118.98
small_obstacles_range3_3d_agents80_15;0;0;118.43
small_obstacles_range3_3d_agents80_19;1;215;56.15
small_obstacles_range3_3d_agents80_8;0;0;119.57
small_obstacles_range3_3d_agents80_1;0;0;118.87
small_obstacles_range3_3d_agents80_14;1;309;95.77
