exp;success;longest_path;time
parallel_range4_agents80_16;0;0;119.57
parallel_range4_agents80_12;1;262;21.08
parallel_range4_agents80_18;1;322;34.78
parallel_range4_agents80_3;1;236;16.07
parallel_range4_agents80_8;0;0;119.78
parallel_range4_agents80_15;0;0;119.61
parallel_range4_agents80_1;1;706;53.56
parallel_range4_agents80_4;0;0;119.78
parallel_range4_agents80_19;1;414;42.66
parallel_range4_agents80_17;1;162;11.93
parallel_range4_agents80_2;1;1049;100.93
parallel_range4_agents80_5;1;257;25.18
parallel_range4_agents80_14;0;0;119.86
parallel_range4_agents80_6;0;0;119.78
parallel_range4_agents80_0;1;752;88.89
parallel_range4_agents80_13;0;0;119.73
parallel_range4_agents80_7;0;0;119.57
parallel_range4_agents80_9;0;0;119.52
parallel_range4_agents80_10;1;568;50.68
parallel_range4_agents80_11;0;0;119.82
