exp;success;longest_path;time
pyramid_range3_3d_agents80_12;1;402;42.37
pyramid_range3_3d_agents80_17;1;313;41.49
pyramid_range3_3d_agents80_14;1;319;43.56
pyramid_range3_3d_agents80_6;1;373;81.94
pyramid_range3_3d_agents80_18;0;0;119.8
pyramid_range3_3d_agents80_19;1;148;58.66
pyramid_range3_3d_agents80_3;1;345;84.64
pyramid_range3_3d_agents80_5;1;249;61.64
pyramid_range3_3d_agents80_7;1;159;27.09
pyramid_range3_3d_agents80_2;0;0;119.79
pyramid_range3_3d_agents80_11;0;0;119.85
pyramid_range3_3d_agents80_16;1;348;72.53
pyramid_range3_3d_agents80_9;0;0;119.66
pyramid_range3_3d_agents80_0;1;377;77.4
pyramid_range3_3d_agents80_15;1;284;37.72
pyramid_range3_3d_agents80_10;1;586;94.09
pyramid_range3_3d_agents80_4;1;162;26.45
pyramid_range3_3d_agents80_8;0;0;119.81
pyramid_range3_3d_agents80_13;1;263;28.6
pyramid_range3_3d_agents80_1;1;390;111.43
