exp;success;longest_path;time
offices_range1_agents150_2;0;0;109.01
offices_range1_agents150_16;0;0;109.59
offices_range1_agents150_18;0;0;108.92
offices_range1_agents150_15;0;0;108.59
offices_range1_agents150_8;0;0;109.52
offices_range1_agents150_0;0;0;110.64
offices_range1_agents150_17;0;0;108.1
offices_range1_agents150_4;0;0;109.54
offices_range1_agents150_11;0;0;105.91
offices_range1_agents150_12;0;0;110.45
offices_range1_agents150_1;0;0;113.05
offices_range1_agents150_9;0;0;113.75
offices_range1_agents150_3;0;0;106.49
offices_range1_agents150_5;0;0;111.54
offices_range1_agents150_7;0;0;107.19
offices_range1_agents150_10;0;0;108.58
offices_range1_agents150_14;0;0;112.18
offices_range1_agents150_19;0;0;106.75
offices_range1_agents150_6;0;0;105.85
offices_range1_agents150_13;0;0;106.17
