exp;success;longest_path;time
offices_range1_agents15_5;1;141;0.34
offices_range1_agents15_17;1;512;0.23
offices_range1_agents15_2;1;82;0.09
offices_range1_agents15_12;1;61;0.06
offices_range1_agents15_1;1;43;0.06
offices_range1_agents15_19;1;281;0.15
offices_range1_agents15_8;1;122;0.1
offices_range1_agents15_9;1;42;0.07
offices_range1_agents15_0;1;274;0.13
offices_range1_agents15_15;1;67;0.07
offices_range1_agents15_14;1;35;0.11
offices_range1_agents15_7;1;94;0.09
offices_range1_agents15_4;1;401;0.22
offices_range1_agents15_13;1;405;0.22
offices_range1_agents15_16;1;56;0.06
offices_range1_agents15_10;1;506;0.24
offices_range1_agents15_6;1;597;0.33
offices_range1_agents15_11;1;87;0.09
offices_range1_agents15_18;1;174;0.28
offices_range1_agents15_3;1;254;0.14
