exp;success;longest_path;time
pyramid_range3_3d_agents20_5;1;71;0.49
pyramid_range3_3d_agents20_16;1;98;0.61
pyramid_range3_3d_agents20_6;1;132;0.85
pyramid_range3_3d_agents20_19;1;130;0.84
pyramid_range3_3d_agents20_13;1;115;0.62
pyramid_range3_3d_agents20_11;1;239;1.12
pyramid_range3_3d_agents20_4;1;226;1.2
pyramid_range3_3d_agents20_2;1;157;0.49
pyramid_range3_3d_agents20_17;1;50;0.33
pyramid_range3_3d_agents20_1;1;139;0.83
pyramid_range3_3d_agents20_9;1;131;0.61
pyramid_range3_3d_agents20_0;1;67;0.39
pyramid_range3_3d_agents20_10;1;55;0.32
pyramid_range3_3d_agents20_14;1;246;1.4
pyramid_range3_3d_agents20_8;1;90;5.58
pyramid_range3_3d_agents20_15;1;101;0.86
pyramid_range3_3d_agents20_18;1;98;0.57
pyramid_range3_3d_agents20_3;1;31;0.26
pyramid_range3_3d_agents20_12;1;755;6.62
pyramid_range3_3d_agents20_7;0;0;119.72
