exp;success;longest_path;time
small_obstacles_range3_3d_agents60_16;1;312;34.68
small_obstacles_range3_3d_agents60_4;0;0;118.06
small_obstacles_range3_3d_agents60_15;0;0;118.97
small_obstacles_range3_3d_agents60_3;0;0;118.45
small_obstacles_range3_3d_agents60_18;1;490;60.94
small_obstacles_range3_3d_agents60_19;1;250;45.37
small_obstacles_range3_3d_agents60_5;0;0;118.89
small_obstacles_range3_3d_agents60_2;0;0;118.73
small_obstacles_range3_3d_agents60_17;0;0;119.03
small_obstacles_range3_3d_agents60_1;0;0;118.54
small_obstacles_range3_3d_agents60_7;1;255;49.51
small_obstacles_range3_3d_agents60_9;0;0;118.71
small_obstacles_range3_3d_agents60_13;1;158;25.49
small_obstacles_range3_3d_agents60_14;0;0;119.14
small_obstacles_range3_3d_agents60_8;1;451;76.66
small_obstacles_range3_3d_agents60_10;1;549;106.01
small_obstacles_range3_3d_agents60_11;0;0;118.95
small_obstacles_range3_3d_agents60_6;0;0;118.37
small_obstacles_range3_3d_agents60_12;0;0;118.64
small_obstacles_range3_3d_agents60_0;1;254;33.29
