exp;success;longest_path;time
small_obstacles_range3_3d_agents40_6;1;868;52.55
small_obstacles_range3_3d_agents40_9;1;556;71.3
small_obstacles_range3_3d_agents40_19;1;336;110.54
small_obstacles_range3_3d_agents40_1;1;523;33.66
small_obstacles_range3_3d_agents40_10;1;638;48.78
small_obstacles_range3_3d_agents40_12;1;264;12.54
small_obstacles_range3_3d_agents40_5;1;1013;90.52
small_obstacles_range3_3d_agents40_8;1;174;10.18
small_obstacles_range3_3d_agents40_13;1;133;10.86
small_obstacles_range3_3d_agents40_15;1;382;23.92
small_obstacles_range3_3d_agents40_2;1;665;48.2
small_obstacles_range3_3d_agents40_7;1;376;39.79
small_obstacles_range3_3d_agents40_17;1;122;5.71
small_obstacles_range3_3d_agents40_11;0;0;118.94
small_obstacles_range3_3d_agents40_14;1;1092;89.39
small_obstacles_range3_3d_agents40_4;1;49;3.13
small_obstacles_range3_3d_agents40_0;1;462;42.19
small_obstacles_range3_3d_agents40_3;1;586;49.28
small_obstacles_range3_3d_agents40_16;1;548;80.77
small_obstacles_range3_3d_agents40_18;1;466;30.18
