exp;success;longest_path;time
pyramid_range3_3d_agents30_16;1;81;2.65
pyramid_range3_3d_agents30_9;1;204;2.32
pyramid_range3_3d_agents30_14;1;596;8.66
pyramid_range3_3d_agents30_6;1;239;5.59
pyramid_range3_3d_agents30_0;1;77;1.09
pyramid_range3_3d_agents30_4;1;307;2.78
pyramid_range3_3d_agents30_15;1;218;5.38
pyramid_range3_3d_agents30_8;1;817;14.38
pyramid_range3_3d_agents30_17;1;208;4.04
pyramid_range3_3d_agents30_1;1;132;1.88
pyramid_range3_3d_agents30_12;1;145;2.02
pyramid_range3_3d_agents30_7;1;259;5.22
pyramid_range3_3d_agents30_13;1;82;0.94
pyramid_range3_3d_agents30_2;1;291;4.87
pyramid_range3_3d_agents30_10;1;518;8.5
pyramid_range3_3d_agents30_11;1;187;3.47
pyramid_range3_3d_agents30_18;1;87;1.29
pyramid_range3_3d_agents30_3;1;308;1.51
pyramid_range3_3d_agents30_19;1;256;3.97
pyramid_range3_3d_agents30_5;1;236;4.88
