exp;success;longest_path;time
small_obstacles_range3_3d_agents125_6;0;0;119.76
small_obstacles_range3_3d_agents125_18;0;0;119.75
small_obstacles_range3_3d_agents125_12;0;0;119.3
small_obstacles_range3_3d_agents125_13;0;0;119.22
small_obstacles_range3_3d_agents125_3;0;0;119.44
small_obstacles_range3_3d_agents125_4;0;0;118.97
small_obstacles_range3_3d_agents125_15;0;0;119.32
small_obstacles_range3_3d_agents125_1;0;0;118.79
small_obstacles_range3_3d_agents125_14;0;0;119.39
small_obstacles_range3_3d_agents125_17;0;0;119.39
small_obstacles_range3_3d_agents125_11;0;0;119.2
small_obstacles_range3_3d_agents125_9;0;0;119.51
small_obstacles_range3_3d_agents125_0;0;0;119.06
small_obstacles_range3_3d_agents125_8;0;0;119.44
small_obstacles_range3_3d_agents125_10;0;0;119.77
small_obstacles_range3_3d_agents125_19;0;0;119.73
small_obstacles_range3_3d_agents125_7;0;0;119.37
small_obstacles_range3_3d_agents125_5;0;0;118.84
small_obstacles_range3_3d_agents125_2;0;0;118.97
small_obstacles_range3_3d_agents125_16;0;0;119.68
