exp;success;longest_path;time
pyramid_range3_3d_agents15_6;1;39;0.19
pyramid_range3_3d_agents15_8;1;172;0.56
pyramid_range3_3d_agents15_13;1;241;0.98
pyramid_range3_3d_agents15_7;1;146;0.41
pyramid_range3_3d_agents15_4;1;196;0.49
pyramid_range3_3d_agents15_1;1;219;0.81
pyramid_range3_3d_agents15_3;1;45;0.28
pyramid_range3_3d_agents15_12;1;281;0.37
pyramid_range3_3d_agents15_15;1;47;0.16
pyramid_range3_3d_agents15_18;1;123;0.48
pyramid_range3_3d_agents15_2;1;48;0.27
pyramid_range3_3d_agents15_11;1;29;0.12
pyramid_range3_3d_agents15_16;1;66;0.14
pyramid_range3_3d_agents15_9;1;31;0.14
pyramid_range3_3d_agents15_10;1;190;0.23
pyramid_range3_3d_agents15_17;1;15;0.09
pyramid_range3_3d_agents15_19;1;200;0.5
pyramid_range3_3d_agents15_0;1;205;0.68
pyramid_range3_3d_agents15_5;1;278;0.3
pyramid_range3_3d_agents15_14;1;259;2.22
