../generation/data/small_obstacles_range3_3d_agents30_0.exp ; 1 ; 60 ; 7.19
../generation/data/small_obstacles_range3_3d_agents30_10.exp ; 1 ; 1163 ; 62.35
../generation/data/small_obstacles_range3_3d_agents30_11.exp ; 1 ; 659 ; 14.2
../generation/data/small_obstacles_range3_3d_agents30_12.exp ; 1 ; 55 ; 5.04
../generation/data/small_obstacles_range3_3d_agents30_13.exp ; 1 ; 262 ; 8.92
../generation/data/small_obstacles_range3_3d_agents30_14.exp ; 1 ; 75 ; 9.02
../generation/data/small_obstacles_range3_3d_agents30_15.exp ; 1 ; 253 ; 11.06
../generation/data/small_obstacles_range3_3d_agents30_16.exp ; 1 ; 411 ; 8.37
../generation/data/small_obstacles_range3_3d_agents30_17.exp ; 1 ; 380 ; 13.71
../generation/data/small_obstacles_range3_3d_agents30_18.exp ; 1 ; 594 ; 17.71
../generation/data/small_obstacles_range3_3d_agents30_19.exp ; 1 ; 399 ; 12.77
../generation/data/small_obstacles_range3_3d_agents30_1.exp ; 1 ; 527 ; 21.09
../generation/data/small_obstacles_range3_3d_agents30_2.exp ; 0 ; 0 ; 129.95
../generation/data/small_obstacles_range3_3d_agents30_3.exp ; 1 ; 403 ; 21.5
../generation/data/small_obstacles_range3_3d_agents30_4.exp ; 1 ; 495 ; 23.56
../generation/data/small_obstacles_range3_3d_agents30_5.exp ; 1 ; 181 ; 12.84
../generation/data/small_obstacles_range3_3d_agents30_6.exp ; 1 ; 652 ; 109.25
../generation/data/small_obstacles_range3_3d_agents30_7.exp ; 1 ; 194 ; 11.95
../generation/data/small_obstacles_range3_3d_agents30_8.exp ; 1 ; 258 ; 12.08
../generation/data/small_obstacles_range3_3d_agents30_9.exp ; 1 ; 228 ; 8.73
