../generation/data/parallel_range4_agents60_0.exp ; 1 ; 252 ; 9.73
../generation/data/parallel_range4_agents60_10.exp ; 1 ; 279 ; 15.79
../generation/data/parallel_range4_agents60_11.exp ; 1 ; 397 ; 18.04
../generation/data/parallel_range4_agents60_12.exp ; 1 ; 534 ; 26.05
../generation/data/parallel_range4_agents60_13.exp ; 1 ; 149 ; 37.42
../generation/data/parallel_range4_agents60_14.exp ; 1 ; 540 ; 17.69
../generation/data/parallel_range4_agents60_15.exp ; 1 ; 317 ; 13.29
../generation/data/parallel_range4_agents60_16.exp ; 1 ; 212 ; 45.09
../generation/data/parallel_range4_agents60_17.exp ; 1 ; 255 ; 61.19
../generation/data/parallel_range4_agents60_18.exp ; 1 ; 94 ; 5.92
../generation/data/parallel_range4_agents60_19.exp ; 1 ; 463 ; 18.72
../generation/data/parallel_range4_agents60_1.exp ; 1 ; 578 ; 35.38
../generation/data/parallel_range4_agents60_2.exp ; 0 ; 0 ; 129.96
../generation/data/parallel_range4_agents60_3.exp ; 1 ; 416 ; 67.65
../generation/data/parallel_range4_agents60_4.exp ; 1 ; 604 ; 17.04
../generation/data/parallel_range4_agents60_5.exp ; 1 ; 414 ; 12.4
../generation/data/parallel_range4_agents60_6.exp ; 1 ; 269 ; 9.05
../generation/data/parallel_range4_agents60_7.exp ; 1 ; 772 ; 28.0
../generation/data/parallel_range4_agents60_8.exp ; 1 ; 420 ; 21.29
../generation/data/parallel_range4_agents60_9.exp ; 1 ; 465 ; 19.2
