exp;success;longest_path;time
offices_range1_agents80_7;0;0;119.37
offices_range1_agents80_13;0;0;119.15
offices_range1_agents80_6;0;0;119.43
offices_range1_agents80_5;0;0;119.2
offices_range1_agents80_1;0;0;119.1
offices_range1_agents80_19;0;0;119.27
offices_range1_agents80_12;0;0;119.15
offices_range1_agents80_0;0;0;119.44
offices_range1_agents80_15;0;0;119.25
offices_range1_agents80_16;0;0;119.09
offices_range1_agents80_2;0;0;119.38
offices_range1_agents80_14;0;0;119.29
offices_range1_agents80_8;0;0;56.62
offices_range1_agents80_18;0;0;119.38
offices_range1_agents80_17;0;0;119.46
offices_range1_agents80_11;0;0;119.14
offices_range1_agents80_3;0;0;119.1
offices_range1_agents80_10;0;0;119.21
offices_range1_agents80_9;0;0;119.23
offices_range1_agents80_4;0;0;119.32
