exp;success;longest_path;time
parallel_range4_agents150_3;0;0;119.28
parallel_range4_agents150_5;0;0;119.44
parallel_range4_agents150_2;0;0;119.92
parallel_range4_agents150_0;0;0;119.38
parallel_range4_agents150_10;0;0;119.56
parallel_range4_agents150_19;0;0;119.45
parallel_range4_agents150_17;0;0;119.61
parallel_range4_agents150_18;0;0;119.54
parallel_range4_agents150_4;0;0;119.57
parallel_range4_agents150_9;0;0;119.55
parallel_range4_agents150_7;0;0;119.48
parallel_range4_agents150_1;0;0;119.59
parallel_range4_agents150_14;0;0;53.77
parallel_range4_agents150_8;0;0;119.4
parallel_range4_agents150_6;0;0;119.53
parallel_range4_agents150_12;0;0;119.52
parallel_range4_agents150_16;0;0;119.26
parallel_range4_agents150_15;0;0;119.51
parallel_range4_agents150_13;0;0;119.46
parallel_range4_agents150_11;0;0;119.42
