exp;success;longest_path;time
parallel_range4_agents10_15;1;45;0.03
parallel_range4_agents10_10;1;54;17.33
parallel_range4_agents10_1;1;27;0.03
parallel_range4_agents10_18;0;0;46.65
parallel_range4_agents10_9;1;45;0.24
parallel_range4_agents10_8;0;0;49.08
parallel_range4_agents10_16;1;46;0.02
parallel_range4_agents10_17;0;0;41.78
parallel_range4_agents10_14;0;0;57.26
parallel_range4_agents10_12;1;28;0.03
parallel_range4_agents10_7;0;0;57.44
parallel_range4_agents10_13;1;31;0.12
parallel_range4_agents10_11;1;39;0.03
parallel_range4_agents10_0;0;0;63.51
parallel_range4_agents10_4;0;0;58.42
parallel_range4_agents10_19;1;38;0.03
parallel_range4_agents10_6;0;0;45.66
parallel_range4_agents10_2;0;0;54.2
parallel_range4_agents10_3;0;0;49.35
parallel_range4_agents10_5;1;50;1.1
