exp;success;longest_path;time
offices_range1_agents15_5;0;0;70.55
offices_range1_agents15_17;0;0;75.03
offices_range1_agents15_2;0;0;44.9
offices_range1_agents15_12;0;0;56.24
offices_range1_agents15_1;0;0;83.51
offices_range1_agents15_19;0;0;85.23
offices_range1_agents15_8;0;0;67.54
offices_range1_agents15_9;0;0;87.73
offices_range1_agents15_0;0;0;51.95
offices_range1_agents15_15;0;0;75.95
offices_range1_agents15_14;0;0;119.96
offices_range1_agents15_7;0;0;61.37
offices_range1_agents15_4;0;0;95.86
offices_range1_agents15_13;0;0;71.05
offices_range1_agents15_16;0;0;68.57
offices_range1_agents15_10;0;0;90.36
offices_range1_agents15_6;0;0;43.52
offices_range1_agents15_11;0;0;119.91
offices_range1_agents15_18;0;0;64.07
offices_range1_agents15_3;0;0;76.78
