exp;success;longest_path;time
pyramid_range3_3d_agents50_3;0;0;101.15
pyramid_range3_3d_agents50_17;0;0;119.19
pyramid_range3_3d_agents50_11;0;0;119.31
pyramid_range3_3d_agents50_13;0;0;117.05
pyramid_range3_3d_agents50_2;0;0;119.27
pyramid_range3_3d_agents50_18;0;0;119.47
pyramid_range3_3d_agents50_7;0;0;119.27
pyramid_range3_3d_agents50_0;0;0;119.25
pyramid_range3_3d_agents50_5;0;0;119.46
pyramid_range3_3d_agents50_8;0;0;114.78
pyramid_range3_3d_agents50_16;0;0;119.13
pyramid_range3_3d_agents50_15;0;0;119.41
pyramid_range3_3d_agents50_4;0;0;119.27
pyramid_range3_3d_agents50_6;0;0;119.33
pyramid_range3_3d_agents50_10;0;0;119.3
pyramid_range3_3d_agents50_19;0;0;119.06
pyramid_range3_3d_agents50_14;0;0;107.16
pyramid_range3_3d_agents50_12;0;0;119.36
pyramid_range3_3d_agents50_9;0;0;119.49
pyramid_range3_3d_agents50_1;0;0;109.66
