exp;success;longest_path;time
offices_range1_agents50_5;0;0;119.21
offices_range1_agents50_12;0;0;97.04
offices_range1_agents50_9;0;0;119.78
offices_range1_agents50_18;0;0;119.26
offices_range1_agents50_10;0;0;119.13
offices_range1_agents50_1;0;0;98.37
offices_range1_agents50_19;0;0;119.12
offices_range1_agents50_8;0;0;119.26
offices_range1_agents50_0;0;0;119.09
offices_range1_agents50_16;0;0;119.04
offices_range1_agents50_13;0;0;119.25
offices_range1_agents50_17;0;0;119.11
offices_range1_agents50_11;0;0;119.16
offices_range1_agents50_15;0;0;119.24
offices_range1_agents50_14;0;0;96.25
offices_range1_agents50_3;0;0;44.53
offices_range1_agents50_6;0;0;92.76
offices_range1_agents50_7;0;0;115.5
offices_range1_agents50_2;0;0;119.23
offices_range1_agents50_4;0;0;116.96
